STATE/UT,DISTRICT,YEAR,crime_type,crime_count,Region
UTTAR PRADESH,KUSHI NAGAR,2001,DACOITY,2,North
UTTAR PRADESH,KUSHI NAGAR,2001,PREPARATION AND ASSEMBLY FOR DACOITY,1,North
UTTAR PRADESH,KUSHI NAGAR,2001,ROBBERY,11,North
UTTAR PRADESH,KUSHI NAGAR,2001,BURGLARY,58,North
UTTAR PRADESH,KUSHI NAGAR,2001,THEFT,107,North
UTTAR PRADESH,KUSHI NAGAR,2001,AUTO THEFT,12,North
UTTAR PRADESH,KUSHI NAGAR,2001,OTHER THEFT,95,North
UTTAR PRADESH,KUSHI NAGAR,2001,RIOTS,99,North
UTTAR PRADESH,KUSHI NAGAR,2001,CRIMINAL BREACH OF TRUST,27,North
UTTAR PRADESH,KUSHI NAGAR,2001,CHEATING,46,North
UTTAR PRADESH,KUSHI NAGAR,2001,COUNTERFIETING,5,North
UTTAR PRADESH,KUSHI NAGAR,2001,ARSON,8,North
UTTAR PRADESH,KUSHI NAGAR,2001,HURT/GREVIOUS HURT,322,North
UTTAR PRADESH,KUSHI NAGAR,2001,DOWRY DEATHS,18,North
UTTAR PRADESH,KUSHI NAGAR,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,19,North
UTTAR PRADESH,KUSHI NAGAR,2001,INSULT TO MODESTY OF WOMEN,35,North
UTTAR PRADESH,KUSHI NAGAR,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,14,North
UTTAR PRADESH,KUSHI NAGAR,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTAR PRADESH,KUSHI NAGAR,2001,CAUSING DEATH BY NEGLIGENCE,103,North
UTTAR PRADESH,LALITPUR,2001,MURDER,25,North
UTTAR PRADESH,LALITPUR,2001,ATTEMPT TO MURDER,18,North
UTTAR PRADESH,LALITPUR,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,7,North
UTTAR PRADESH,LALITPUR,2001,RAPE,20,North
UTTAR PRADESH,LALITPUR,2001,CUSTODIAL RAPE,0,North
UTTAR PRADESH,LALITPUR,2001,OTHER RAPE,20,North
UTTAR PRADESH,LALITPUR,2001,KIDNAPPING & ABDUCTION,5,North
UTTAR PRADESH,LALITPUR,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,5,North
UTTAR PRADESH,LALITPUR,2001,KIDNAPPING AND ABDUCTION OF OTHERS,0,North
UTTAR PRADESH,LALITPUR,2001,DACOITY,2,North
UTTAR PRADESH,LALITPUR,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTAR PRADESH,LALITPUR,2001,ROBBERY,6,North
UTTAR PRADESH,LALITPUR,2001,BURGLARY,46,North
UTTAR PRADESH,LALITPUR,2001,THEFT,60,North
UTTAR PRADESH,LALITPUR,2001,AUTO THEFT,8,North
UTTAR PRADESH,LALITPUR,2001,OTHER THEFT,52,North
UTTAR PRADESH,LALITPUR,2001,RIOTS,30,North
UTTAR PRADESH,LALITPUR,2001,CRIMINAL BREACH OF TRUST,12,North
UTTAR PRADESH,LALITPUR,2001,CHEATING,21,North
UTTAR PRADESH,LALITPUR,2001,COUNTERFIETING,0,North
UTTAR PRADESH,LALITPUR,2001,ARSON,14,North
UTTAR PRADESH,LALITPUR,2001,HURT/GREVIOUS HURT,89,North
UTTAR PRADESH,LALITPUR,2001,DOWRY DEATHS,10,North
UTTAR PRADESH,LALITPUR,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,26,North
UTTAR PRADESH,LALITPUR,2001,INSULT TO MODESTY OF WOMEN,9,North
UTTAR PRADESH,LALITPUR,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,31,North
UTTAR PRADESH,LALITPUR,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTAR PRADESH,LALITPUR,2001,CAUSING DEATH BY NEGLIGENCE,70,North
UTTAR PRADESH,LUCKNOW,2001,MURDER,166,North
UTTAR PRADESH,LUCKNOW,2001,ATTEMPT TO MURDER,189,North
UTTAR PRADESH,LUCKNOW,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,28,North
UTTAR PRADESH,LUCKNOW,2001,RAPE,62,North
UTTAR PRADESH,LUCKNOW,2001,CUSTODIAL RAPE,0,North
UTTAR PRADESH,LUCKNOW,2001,OTHER RAPE,62,North
UTTAR PRADESH,LUCKNOW,2001,KIDNAPPING & ABDUCTION,175,North
UTTAR PRADESH,LUCKNOW,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,138,North
UTTAR PRADESH,LUCKNOW,2001,KIDNAPPING AND ABDUCTION OF OTHERS,37,North
UTTAR PRADESH,LUCKNOW,2001,DACOITY,28,North
UTTAR PRADESH,LUCKNOW,2001,PREPARATION AND ASSEMBLY FOR DACOITY,1,North
UTTAR PRADESH,LUCKNOW,2001,ROBBERY,123,North
UTTAR PRADESH,LUCKNOW,2001,BURGLARY,670,North
UTTAR PRADESH,LUCKNOW,2001,THEFT,2202,North
UTTAR PRADESH,LUCKNOW,2001,AUTO THEFT,697,North
UTTAR PRADESH,LUCKNOW,2001,OTHER THEFT,1505,North
UTTAR PRADESH,LUCKNOW,2001,RIOTS,347,North
UTTAR PRADESH,LUCKNOW,2001,CRIMINAL BREACH OF TRUST,268,North
UTTAR PRADESH,LUCKNOW,2001,CHEATING,427,North
UTTAR PRADESH,LUCKNOW,2001,COUNTERFIETING,3,North
UTTAR PRADESH,LUCKNOW,2001,ARSON,10,North
UTTAR PRADESH,LUCKNOW,2001,HURT/GREVIOUS HURT,89,North
UTTAR PRADESH,LUCKNOW,2001,DOWRY DEATHS,47,North
UTTAR PRADESH,LUCKNOW,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,103,North
UTTAR PRADESH,LUCKNOW,2001,INSULT TO MODESTY OF WOMEN,148,North
UTTAR PRADESH,LUCKNOW,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,337,North
UTTAR PRADESH,LUCKNOW,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTAR PRADESH,LUCKNOW,2001,CAUSING DEATH BY NEGLIGENCE,337,North
UTTAR PRADESH,MAHARAJGANJ,2001,MURDER,39,North
UTTAR PRADESH,MAHARAJGANJ,2001,ATTEMPT TO MURDER,22,North
UTTAR PRADESH,MAHARAJGANJ,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,11,North
UTTAR PRADESH,MAHARAJGANJ,2001,RAPE,13,North
UTTAR PRADESH,MAHARAJGANJ,2001,CUSTODIAL RAPE,0,North
UTTAR PRADESH,MAHARAJGANJ,2001,OTHER RAPE,13,North
UTTAR PRADESH,MAHARAJGANJ,2001,KIDNAPPING & ABDUCTION,19,North
UTTAR PRADESH,MAHARAJGANJ,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,13,North
UTTAR PRADESH,MAHARAJGANJ,2001,KIDNAPPING AND ABDUCTION OF OTHERS,6,North
UTTAR PRADESH,MAHARAJGANJ,2001,DACOITY,1,North
UTTAR PRADESH,MAHARAJGANJ,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTAR PRADESH,MAHARAJGANJ,2001,ROBBERY,7,North
UTTAR PRADESH,MAHARAJGANJ,2001,BURGLARY,45,North
UTTAR PRADESH,MAHARAJGANJ,2001,THEFT,54,North
UTTAR PRADESH,MAHARAJGANJ,2001,AUTO THEFT,7,North
UTTAR PRADESH,MAHARAJGANJ,2001,OTHER THEFT,47,North
UTTAR PRADESH,MAHARAJGANJ,2001,RIOTS,50,North
UTTAR PRADESH,MAHARAJGANJ,2001,CRIMINAL BREACH OF TRUST,23,North
UTTAR PRADESH,MAHARAJGANJ,2001,CHEATING,35,North
UTTAR PRADESH,MAHARAJGANJ,2001,COUNTERFIETING,11,North
UTTAR PRADESH,MAHARAJGANJ,2001,ARSON,5,North
UTTAR PRADESH,MAHARAJGANJ,2001,HURT/GREVIOUS HURT,94,North
UTTAR PRADESH,MAHARAJGANJ,2001,DOWRY DEATHS,7,North
UTTAR PRADESH,MAHARAJGANJ,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,13,North
UTTAR PRADESH,MAHARAJGANJ,2001,INSULT TO MODESTY OF WOMEN,37,North
UTTAR PRADESH,MAHARAJGANJ,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,10,North
UTTAR PRADESH,MAHARAJGANJ,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTAR PRADESH,MAHARAJGANJ,2001,CAUSING DEATH BY NEGLIGENCE,70,North
UTTAR PRADESH,MAHOBA,2001,MURDER,56,North
UTTAR PRADESH,MAHOBA,2001,ATTEMPT TO MURDER,36,North
UTTAR PRADESH,MAHOBA,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,5,North
UTTAR PRADESH,MAHOBA,2001,RAPE,12,North
UTTAR PRADESH,MAHOBA,2001,CUSTODIAL RAPE,0,North
UTTAR PRADESH,MAHOBA,2001,OTHER RAPE,12,North
UTTAR PRADESH,MAHOBA,2001,KIDNAPPING & ABDUCTION,13,North
UTTAR PRADESH,MAHOBA,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,7,North
UTTAR PRADESH,MAHOBA,2001,KIDNAPPING AND ABDUCTION OF OTHERS,6,North
UTTAR PRADESH,MAHOBA,2001,DACOITY,3,North
UTTAR PRADESH,MAHOBA,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTAR PRADESH,MAHOBA,2001,ROBBERY,19,North
UTTAR PRADESH,MAHOBA,2001,BURGLARY,40,North
UTTAR PRADESH,MAHOBA,2001,THEFT,60,North
UTTAR PRADESH,MAHOBA,2001,AUTO THEFT,8,North
UTTAR PRADESH,MAHOBA,2001,OTHER THEFT,52,North
UTTAR PRADESH,MAHOBA,2001,RIOTS,24,North
UTTAR PRADESH,MAHOBA,2001,CRIMINAL BREACH OF TRUST,3,North
UTTAR PRADESH,MAHOBA,2001,CHEATING,19,North
UTTAR PRADESH,MAHOBA,2001,COUNTERFIETING,0,North
UTTAR PRADESH,MAHOBA,2001,ARSON,9,North
UTTAR PRADESH,MAHOBA,2001,HURT/GREVIOUS HURT,58,North
UTTAR PRADESH,MAHOBA,2001,DOWRY DEATHS,11,North
UTTAR PRADESH,MAHOBA,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,22,North
UTTAR PRADESH,MAHOBA,2001,INSULT TO MODESTY OF WOMEN,3,North
UTTAR PRADESH,MAHOBA,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,4,North
UTTAR PRADESH,MAHOBA,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTAR PRADESH,MAHOBA,2001,CAUSING DEATH BY NEGLIGENCE,26,North
UTTAR PRADESH,MAINPURI,2001,MURDER,136,North
UTTAR PRADESH,MAINPURI,2001,ATTEMPT TO MURDER,151,North
UTTAR PRADESH,MAINPURI,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,20,North
UTTAR PRADESH,MAINPURI,2001,RAPE,13,North
UTTAR PRADESH,MAINPURI,2001,CUSTODIAL RAPE,0,North
UTTAR PRADESH,MAINPURI,2001,OTHER RAPE,13,North
UTTAR PRADESH,MAINPURI,2001,KIDNAPPING & ABDUCTION,56,North
UTTAR PRADESH,MAINPURI,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,31,North
UTTAR PRADESH,MAINPURI,2001,KIDNAPPING AND ABDUCTION OF OTHERS,25,North
UTTAR PRADESH,MAINPURI,2001,DACOITY,38,North
UTTAR PRADESH,MAINPURI,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTAR PRADESH,MAINPURI,2001,ROBBERY,72,North
UTTAR PRADESH,MAINPURI,2001,BURGLARY,88,North
UTTAR PRADESH,MAINPURI,2001,THEFT,191,North
UTTAR PRADESH,MAINPURI,2001,AUTO THEFT,26,North
UTTAR PRADESH,MAINPURI,2001,OTHER THEFT,165,North
UTTAR PRADESH,MAINPURI,2001,RIOTS,120,North
UTTAR PRADESH,MAINPURI,2001,CRIMINAL BREACH OF TRUST,41,North
UTTAR PRADESH,MAINPURI,2001,CHEATING,83,North
UTTAR PRADESH,MAINPURI,2001,COUNTERFIETING,6,North
UTTAR PRADESH,MAINPURI,2001,ARSON,29,North
UTTAR PRADESH,MAINPURI,2001,HURT/GREVIOUS HURT,272,North
UTTAR PRADESH,MAINPURI,2001,DOWRY DEATHS,42,North
UTTAR PRADESH,MAINPURI,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,32,North
UTTAR PRADESH,MAINPURI,2001,INSULT TO MODESTY OF WOMEN,3,North
UTTAR PRADESH,MAINPURI,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,63,North
UTTAR PRADESH,MAINPURI,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTAR PRADESH,MAINPURI,2001,CAUSING DEATH BY NEGLIGENCE,5,North
UTTAR PRADESH,MATHURA,2001,MURDER,125,North
UTTAR PRADESH,MATHURA,2001,ATTEMPT TO MURDER,170,North
UTTAR PRADESH,MATHURA,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,9,North
UTTAR PRADESH,MATHURA,2001,RAPE,25,North
UTTAR PRADESH,MATHURA,2001,CUSTODIAL RAPE,0,North
UTTAR PRADESH,MATHURA,2001,OTHER RAPE,25,North
UTTAR PRADESH,MATHURA,2001,KIDNAPPING & ABDUCTION,62,North
UTTAR PRADESH,MATHURA,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,33,North
UTTAR PRADESH,MATHURA,2001,KIDNAPPING AND ABDUCTION OF OTHERS,29,North
UTTAR PRADESH,MATHURA,2001,DACOITY,21,North
UTTAR PRADESH,MATHURA,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTAR PRADESH,MATHURA,2001,ROBBERY,97,North
UTTAR PRADESH,MATHURA,2001,BURGLARY,108,North
UTTAR PRADESH,MATHURA,2001,THEFT,372,North
UTTAR PRADESH,MATHURA,2001,AUTO THEFT,144,North
UTTAR PRADESH,MATHURA,2001,OTHER THEFT,228,North
UTTAR PRADESH,MATHURA,2001,RIOTS,170,North
UTTAR PRADESH,MATHURA,2001,CRIMINAL BREACH OF TRUST,68,North
UTTAR PRADESH,MATHURA,2001,CHEATING,127,North
UTTAR PRADESH,MATHURA,2001,COUNTERFIETING,1,North
UTTAR PRADESH,MATHURA,2001,ARSON,19,North
UTTAR PRADESH,MATHURA,2001,HURT/GREVIOUS HURT,125,North
UTTAR PRADESH,MATHURA,2001,DOWRY DEATHS,21,North
UTTAR PRADESH,MATHURA,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,48,North
UTTAR PRADESH,MATHURA,2001,INSULT TO MODESTY OF WOMEN,50,North
UTTAR PRADESH,MATHURA,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,77,North
UTTAR PRADESH,MATHURA,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTAR PRADESH,MATHURA,2001,CAUSING DEATH BY NEGLIGENCE,214,North
UTTAR PRADESH,MAU,2001,MURDER,49,North
UTTAR PRADESH,MAU,2001,ATTEMPT TO MURDER,49,North
UTTAR PRADESH,MAU,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,9,North
UTTAR PRADESH,MAU,2001,RAPE,17,North
UTTAR PRADESH,MAU,2001,CUSTODIAL RAPE,0,North
UTTAR PRADESH,MAU,2001,OTHER RAPE,17,North
UTTAR PRADESH,MAU,2001,KIDNAPPING & ABDUCTION,30,North
UTTAR PRADESH,MAU,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,25,North
UTTAR PRADESH,MAU,2001,KIDNAPPING AND ABDUCTION OF OTHERS,5,North
UTTAR PRADESH,MAU,2001,DACOITY,4,North
UTTAR PRADESH,MAU,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTAR PRADESH,MAU,2001,ROBBERY,27,North
UTTAR PRADESH,MAU,2001,BURGLARY,79,North
UTTAR PRADESH,MAU,2001,THEFT,117,North
UTTAR PRADESH,MAU,2001,AUTO THEFT,12,North
UTTAR PRADESH,MAU,2001,OTHER THEFT,105,North
UTTAR PRADESH,MAU,2001,RIOTS,122,North
UTTAR PRADESH,MAU,2001,CRIMINAL BREACH OF TRUST,27,North
UTTAR PRADESH,MAU,2001,CHEATING,34,North
UTTAR PRADESH,MAU,2001,COUNTERFIETING,2,North
UTTAR PRADESH,MAU,2001,ARSON,21,North
UTTAR PRADESH,MAU,2001,HURT/GREVIOUS HURT,133,North
UTTAR PRADESH,MAU,2001,DOWRY DEATHS,16,North
UTTAR PRADESH,MAU,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,33,North
UTTAR PRADESH,MAU,2001,INSULT TO MODESTY OF WOMEN,27,North
UTTAR PRADESH,MAU,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,39,North
UTTAR PRADESH,MAU,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTAR PRADESH,MAU,2001,CAUSING DEATH BY NEGLIGENCE,68,North
UTTAR PRADESH,MEERUT,2001,MURDER,275,North
UTTAR PRADESH,MEERUT,2001,ATTEMPT TO MURDER,239,North
UTTAR PRADESH,MEERUT,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,10,North
UTTAR PRADESH,MEERUT,2001,RAPE,28,North
UTTAR PRADESH,MEERUT,2001,CUSTODIAL RAPE,0,North
UTTAR PRADESH,MEERUT,2001,OTHER RAPE,28,North
UTTAR PRADESH,MEERUT,2001,KIDNAPPING & ABDUCTION,160,North
UTTAR PRADESH,MEERUT,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,96,North
UTTAR PRADESH,MEERUT,2001,KIDNAPPING AND ABDUCTION OF OTHERS,64,North
UTTAR PRADESH,MEERUT,2001,DACOITY,35,North
UTTAR PRADESH,MEERUT,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTAR PRADESH,MEERUT,2001,ROBBERY,210,North
UTTAR PRADESH,MEERUT,2001,BURGLARY,268,North
UTTAR PRADESH,MEERUT,2001,THEFT,1202,North
UTTAR PRADESH,MEERUT,2001,AUTO THEFT,434,North
UTTAR PRADESH,MEERUT,2001,OTHER THEFT,768,North
UTTAR PRADESH,MEERUT,2001,RIOTS,195,North
UTTAR PRADESH,MEERUT,2001,CRIMINAL BREACH OF TRUST,98,North
UTTAR PRADESH,MEERUT,2001,CHEATING,193,North
UTTAR PRADESH,MEERUT,2001,COUNTERFIETING,5,North
UTTAR PRADESH,MEERUT,2001,ARSON,5,North
UTTAR PRADESH,MEERUT,2001,HURT/GREVIOUS HURT,76,North
UTTAR PRADESH,MEERUT,2001,DOWRY DEATHS,34,North
UTTAR PRADESH,MEERUT,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,59,North
UTTAR PRADESH,MEERUT,2001,INSULT TO MODESTY OF WOMEN,123,North
UTTAR PRADESH,MEERUT,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,236,North
UTTAR PRADESH,MEERUT,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTAR PRADESH,MEERUT,2001,CAUSING DEATH BY NEGLIGENCE,238,North
UTTAR PRADESH,MIRZAPUR,2001,MURDER,44,North
UTTAR PRADESH,MIRZAPUR,2001,ATTEMPT TO MURDER,67,North
UTTAR PRADESH,MIRZAPUR,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,8,North
UTTAR PRADESH,MIRZAPUR,2001,RAPE,16,North
UTTAR PRADESH,MIRZAPUR,2001,CUSTODIAL RAPE,0,North
UTTAR PRADESH,MIRZAPUR,2001,OTHER RAPE,16,North
UTTAR PRADESH,MIRZAPUR,2001,KIDNAPPING & ABDUCTION,14,North
UTTAR PRADESH,MIRZAPUR,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,6,North
UTTAR PRADESH,MIRZAPUR,2001,KIDNAPPING AND ABDUCTION OF OTHERS,8,North
UTTAR PRADESH,MIRZAPUR,2001,DACOITY,7,North
UTTAR PRADESH,MIRZAPUR,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTAR PRADESH,MIRZAPUR,2001,ROBBERY,18,North
UTTAR PRADESH,MIRZAPUR,2001,BURGLARY,77,North
UTTAR PRADESH,MIRZAPUR,2001,THEFT,157,North
UTTAR PRADESH,MIRZAPUR,2001,AUTO THEFT,24,North
UTTAR PRADESH,MIRZAPUR,2001,OTHER THEFT,133,North
UTTAR PRADESH,MIRZAPUR,2001,RIOTS,28,North
UTTAR PRADESH,MIRZAPUR,2001,CRIMINAL BREACH OF TRUST,16,North
UTTAR PRADESH,MIRZAPUR,2001,CHEATING,34,North
UTTAR PRADESH,MIRZAPUR,2001,COUNTERFIETING,0,North
UTTAR PRADESH,MIRZAPUR,2001,ARSON,2,North
UTTAR PRADESH,MIRZAPUR,2001,HURT/GREVIOUS HURT,191,North
UTTAR PRADESH,MIRZAPUR,2001,DOWRY DEATHS,23,North
UTTAR PRADESH,MIRZAPUR,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,16,North
UTTAR PRADESH,MIRZAPUR,2001,INSULT TO MODESTY OF WOMEN,21,North
UTTAR PRADESH,MIRZAPUR,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,39,North
UTTAR PRADESH,MIRZAPUR,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTAR PRADESH,MIRZAPUR,2001,CAUSING DEATH BY NEGLIGENCE,118,North
UTTAR PRADESH,MORADABAD,2001,MURDER,213,North
UTTAR PRADESH,MORADABAD,2001,ATTEMPT TO MURDER,171,North
UTTAR PRADESH,MORADABAD,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,18,North
UTTAR PRADESH,MORADABAD,2001,RAPE,44,North
UTTAR PRADESH,MORADABAD,2001,CUSTODIAL RAPE,0,North
UTTAR PRADESH,MORADABAD,2001,OTHER RAPE,44,North
UTTAR PRADESH,MORADABAD,2001,KIDNAPPING & ABDUCTION,102,North
UTTAR PRADESH,MORADABAD,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,72,North
UTTAR PRADESH,MORADABAD,2001,KIDNAPPING AND ABDUCTION OF OTHERS,30,North
UTTAR PRADESH,MORADABAD,2001,DACOITY,20,North
UTTAR PRADESH,MORADABAD,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTAR PRADESH,MORADABAD,2001,ROBBERY,101,North
UTTAR PRADESH,MORADABAD,2001,BURGLARY,160,North
UTTAR PRADESH,MORADABAD,2001,THEFT,607,North
UTTAR PRADESH,MORADABAD,2001,AUTO THEFT,160,North
UTTAR PRADESH,MORADABAD,2001,OTHER THEFT,447,North
UTTAR PRADESH,MORADABAD,2001,RIOTS,97,North
UTTAR PRADESH,MORADABAD,2001,CRIMINAL BREACH OF TRUST,40,North
UTTAR PRADESH,MORADABAD,2001,CHEATING,104,North
UTTAR PRADESH,MORADABAD,2001,COUNTERFIETING,2,North
UTTAR PRADESH,MORADABAD,2001,ARSON,21,North
UTTAR PRADESH,MORADABAD,2001,HURT/GREVIOUS HURT,246,North
UTTAR PRADESH,MORADABAD,2001,DOWRY DEATHS,45,North
UTTAR PRADESH,MORADABAD,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,79,North
UTTAR PRADESH,MORADABAD,2001,INSULT TO MODESTY OF WOMEN,85,North
UTTAR PRADESH,MORADABAD,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,207,North
UTTAR PRADESH,MORADABAD,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTAR PRADESH,MORADABAD,2001,CAUSING DEATH BY NEGLIGENCE,238,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,MURDER,324,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,ATTEMPT TO MURDER,255,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,12,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,RAPE,54,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,CUSTODIAL RAPE,0,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,OTHER RAPE,54,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,KIDNAPPING & ABDUCTION,142,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,67,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,KIDNAPPING AND ABDUCTION OF OTHERS,75,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,DACOITY,23,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,PREPARATION AND ASSEMBLY FOR DACOITY,5,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,ROBBERY,150,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,BURGLARY,185,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,THEFT,637,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,AUTO THEFT,189,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,OTHER THEFT,448,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,RIOTS,186,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,CRIMINAL BREACH OF TRUST,74,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,CHEATING,94,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,COUNTERFIETING,10,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,ARSON,18,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,HURT/GREVIOUS HURT,110,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,DOWRY DEATHS,24,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,51,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,INSULT TO MODESTY OF WOMEN,33,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,265,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTAR PRADESH,MUZAFFARNAGAR,2001,CAUSING DEATH BY NEGLIGENCE,116,North
UTTAR PRADESH,PILIBHIT,2001,MURDER,115,North
UTTAR PRADESH,PILIBHIT,2001,ATTEMPT TO MURDER,233,North
UTTAR PRADESH,PILIBHIT,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,12,North
UTTAR PRADESH,PILIBHIT,2001,RAPE,64,North
UTTAR PRADESH,PILIBHIT,2001,CUSTODIAL RAPE,0,North
UTTAR PRADESH,PILIBHIT,2001,OTHER RAPE,64,North
UTTAR PRADESH,PILIBHIT,2001,KIDNAPPING & ABDUCTION,66,North
UTTAR PRADESH,PILIBHIT,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,47,North
UTTAR PRADESH,PILIBHIT,2001,KIDNAPPING AND ABDUCTION OF OTHERS,19,North
UTTAR PRADESH,PILIBHIT,2001,DACOITY,21,North
UTTAR PRADESH,PILIBHIT,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTAR PRADESH,PILIBHIT,2001,ROBBERY,62,North
UTTAR PRADESH,PILIBHIT,2001,BURGLARY,92,North
UTTAR PRADESH,PILIBHIT,2001,THEFT,192,North
